master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
2af18db0-56a9-11ea-b9b9-000d3a38a36f,35,2.0,409.91999999999996,4,1,2,41,promising
2af4ea9a-ab47-11e9-a2fc-000d3a38a36f,159,5.0,645.92,2,4,3,24,at_Risk
2af651e0-af44-11e9-a2fc-000d3a38a36f,60,4.0,519.78,4,3,3,43,potential_loyalists
2afb6376-1e8c-11ea-aa32-000d3a38a36f,139,6.0,942.3699999999999,3,4,4,34,loyal_customers
2afbacc8-a597-11e9-a2fc-000d3a38a36f,172,2.0,209.97,2,1,1,21,hibernating
2b01014c-4483-11ea-8b43-000d3a38a36f,342,2.0,240.72,1,1,1,11,hibernating
2b029388-a0e9-11e9-a2fc-000d3a38a36f,34,13.0,1256.66,4,5,5,45,loyal_customers
2b05fdd8-ad97-11e9-a2fc-000d3a38a36f,322,3.0,279.92,1,2,1,12,hibernating
2b0802d4-9e6c-11e9-9897-000d3a38a36f,358,2.0,314.96,1,1,2,11,hibernating
2b0e5bc2-18d6-11ea-9213-000d3a38a36f,64,4.0,436.78999999999996,4,3,2,43,potential_loyalists
2b122c76-a41d-11e9-a2fc-000d3a38a36f,126,3.0,381.86,3,2,2,32,about_to_sleep
2b13b8e2-2227-11ea-8523-000d3a38a36f,25,2.0,152.87,5,1,1,51,new_customers
2b14c84a-a694-11e9-a2fc-000d3a38a36f,325,3.0,360.68,1,2,2,12,hibernating
2b1d9c98-53e8-11ea-94d4-000d3a38a36f,135,3.0,263.95,3,2,1,32,about_to_sleep
2b1dc408-2b9c-11ea-853d-000d3a38a36f,36,3.0,292.96,4,2,1,42,potential_loyalists
2b1fe356-615a-11eb-add3-000d3a38a36f,23,3.0,435.93,5,2,2,52,potential_loyalists
2b1ff394-249a-11ea-bf27-000d3a38a36f,60,6.0,660.67,4,4,4,44,loyal_customers
2b2213ca-9db5-11e9-9897-000d3a38a36f,353,11.0,1230.05,1,5,5,15,cant_loose
2b2e6e80-2fd8-11ea-bb80-000d3a38a36f,83,3.0,225.95999999999998,4,2,1,42,potential_loyalists
2b3007a4-a97d-11e9-a2fc-000d3a38a36f,308,3.0,351.97,1,2,2,12,hibernating
2b30b2f4-6353-11ea-a6dc-000d3a38a36f,75,4.0,401.95000000000005,4,3,2,43,potential_loyalists
2b36f264-aca5-11e9-a2fc-000d3a38a36f,6,4.0,646.9200000000001,5,3,3,53,potential_loyalists
2b372dca-a722-11e9-a2fc-000d3a38a36f,90,15.0,1544.42,3,5,5,35,loyal_customers
2b39c50a-26dc-11ea-aaaa-000d3a38a36f,85,16.0,1408.0,3,5,5,35,loyal_customers
2b430c5c-1be0-11ea-ac4f-000d3a38a36f,165,6.0,997.19,2,4,4,24,at_Risk
2b433594-436b-11ea-8b43-000d3a38a36f,15,5.0,843.4200000000001,5,4,4,54,champions
2b446e58-abd3-11e9-a2fc-000d3a38a36f,14,3.0,313.96999999999997,5,2,2,52,potential_loyalists
2b45b1ac-116b-11ea-8872-000d3a38a36f,93,6.0,678.51,3,4,4,34,loyal_customers
2b47ab2e-a9a6-11e9-a2fc-000d3a38a36f,223,6.0,1229.1,2,4,5,24,at_Risk
2b4e0538-6795-11eb-b5d7-000d3a38a36f,109,2.0,182.37,3,1,1,31,about_to_sleep
2b51c104-f325-11e9-9346-000d3a38a36f,311,3.0,567.4399999999999,1,2,3,12,hibernating
2b543eca-9ea0-11eb-9c47-000d3a38a36f,26,2.0,215.36,5,1,1,51,new_customers
2b55b55a-fee9-11e9-a5e8-000d3a38a36f,96,4.0,478.95,3,3,3,33,need_attention
2b5816a2-1b8a-11ea-ac4f-000d3a38a36f,125,5.0,628.93,3,4,3,34,loyal_customers
2b5a405c-2837-11eb-8a9b-000d3a38a36f,132,12.0,1095.9099999999999,3,5,5,35,loyal_customers
2b5a642a-d0ca-11ea-8b59-000d3a38a36f,24,6.0,1037.41,5,4,5,54,champions
2b60a666-a6ad-11e9-a2fc-000d3a38a36f,238,15.0,1441.65,1,5,5,15,cant_loose
2b632570-4195-11ea-96d9-000d3a38a36f,58,3.0,394.94,4,2,2,42,potential_loyalists
2b6426be-f118-11e9-9346-000d3a38a36f,34,5.0,473.08000000000004,4,4,3,44,loyal_customers
2b65a254-2f76-11ea-bb80-000d3a38a36f,6,6.0,697.28,5,4,4,54,champions
2b6cf724-a9ad-11e9-a2fc-000d3a38a36f,108,23.0,2800.67,3,5,5,35,loyal_customers
2b73089e-a3e0-11e9-a2fc-000d3a38a36f,23,6.0,522.41,5,4,3,54,champions
2b742a8e-98c8-11ea-b97a-000d3a38a36f,304,2.0,109.97999999999999,1,1,1,11,hibernating
2b75741c-abd3-11e9-a2fc-000d3a38a36f,72,22.0,2701.2000000000003,4,5,5,45,loyal_customers
2b76a1c6-9fc5-11e9-a2fc-000d3a38a36f,35,6.0,635.41,4,4,3,44,loyal_customers
2b77dee8-533d-11ea-acd3-000d3a38a36f,315,5.0,680.9,1,4,4,14,at_Risk
2b7c40ae-aa38-11e9-a2fc-000d3a38a36f,14,7.0,1141.1,5,5,5,55,champions
2b7c6390-6d06-11ea-b576-000d3a38a36f,78,5.0,575.76,4,4,3,44,loyal_customers
2b7ced46-5beb-11ea-acce-000d3a38a36f,247,2.0,497.49,1,1,3,11,hibernating
2b7d997a-53db-11ea-94d4-000d3a38a36f,33,3.0,419.88,5,2,2,52,potential_loyalists
2b85dd14-d722-11e9-93bc-000d3a38a36f,47,3.0,339.96999999999997,4,2,2,42,potential_loyalists
2b867df6-a571-11e9-a2fc-000d3a38a36f,27,4.0,272.46,5,3,1,53,potential_loyalists
2b8e35fa-704b-11ea-b40c-000d3a38a36f,83,3.0,550.47,4,2,3,42,potential_loyalists
2b92c0c4-2b8c-11ea-853d-000d3a38a36f,313,4.0,884.46,1,3,4,13,at_Risk
2b94377c-74f9-11ea-bb48-000d3a38a36f,62,3.0,365.85,4,2,2,42,potential_loyalists
2b9598a4-c9e2-11ea-a31e-000d3a38a36f,134,2.0,454.72,3,1,2,31,about_to_sleep
2b9fb996-bbbf-11ea-9a91-000d3a38a36f,267,2.0,280.48,1,1,1,11,hibernating
2b9fe6b6-a7eb-11e9-a2fc-000d3a38a36f,137,2.0,180.87,3,1,1,31,about_to_sleep
2ba051b8-2aa0-11ea-b3a7-000d3a38a36f,201,2.0,423.96000000000004,2,1,2,21,hibernating
2ba60f72-94f4-11ea-85df-000d3a38a36f,13,5.0,1022.8900000000001,5,4,5,54,champions
2ba952c8-d685-11e9-93bc-000d3a38a36f,179,2.0,389.98,2,1,2,21,hibernating
2bb0dd50-00b8-11eb-8341-000d3a38a36f,209,2.0,409.98,2,1,2,21,hibernating
2bb19b4a-d292-11ea-9a34-000d3a38a36f,66,2.0,474.73,4,1,3,41,promising
2bb26dbc-aee9-11ea-b736-000d3a38a36f,82,3.0,227.97,4,2,1,42,potential_loyalists
2bb53718-1916-11ea-9213-000d3a38a36f,35,7.0,1208.35,4,5,5,45,loyal_customers
2bbab136-acf9-11e9-a2fc-000d3a38a36f,153,2.0,70.98,2,1,1,21,hibernating
2bbea246-1950-11ea-b6a2-000d3a38a36f,34,7.0,755.65,4,5,4,45,loyal_customers
2bbf91dc-d63a-11e9-93bc-000d3a38a36f,14,4.0,364.73,5,3,2,53,potential_loyalists
2bc7574a-a931-11e9-a2fc-000d3a38a36f,130,2.0,256.68,3,1,1,31,about_to_sleep
2bc91600-e2b3-11e9-ad00-000d3a38a36f,35,2.0,530.45,4,1,3,41,promising
2bca6d34-d5a6-11ea-8606-000d3a38a36f,153,3.0,324.46,2,2,2,22,hibernating
2bccd336-4199-11ea-96d9-000d3a38a36f,24,4.0,475.93,5,3,3,53,potential_loyalists
2bd1bd18-2189-11ea-9618-000d3a38a36f,259,2.0,202.49,1,1,1,11,hibernating
2bd234f8-ad0f-11e9-a2fc-000d3a38a36f,183,11.0,1626.6,2,5,5,25,cant_loose
2bd4d3d6-1856-11ea-9213-000d3a38a36f,338,4.0,340.96000000000004,1,3,2,13,at_Risk
2bd6a228-56a0-11ea-b9b9-000d3a38a36f,46,6.0,277.94,4,4,1,44,loyal_customers
2bda4792-ee0f-11e9-9346-000d3a38a36f,348,3.0,588.9200000000001,1,2,3,12,hibernating
2bdbba62-9e4c-11ea-80cd-000d3a38a36f,82,2.0,272.86,4,1,1,41,promising
2be27bca-a494-11e9-a2fc-000d3a38a36f,214,5.0,688.91,2,4,4,24,at_Risk
2bed975c-7659-11ea-b23f-000d3a38a36f,28,3.0,510.68,5,2,3,52,potential_loyalists
2bedb7f6-aab1-11e9-a2fc-000d3a38a36f,134,9.0,1029.8600000000001,3,5,5,35,loyal_customers
2bee01b8-b62a-11ea-b48c-000d3a38a36f,26,5.0,774.34,5,4,4,54,champions
2bef0cd8-cc10-11ea-b305-000d3a38a36f,12,4.0,810.17,5,3,4,53,potential_loyalists
2bef8166-96a6-11eb-a496-000d3a38a36f,46,4.0,1169.8600000000001,4,3,5,43,potential_loyalists
2bf1c4fa-a3c6-11e9-a2fc-000d3a38a36f,136,4.0,636.9100000000001,3,3,3,33,need_attention
2bf2cae2-a823-11e9-a2fc-000d3a38a36f,208,8.0,640.92,2,5,3,25,cant_loose
2bf34084-fd79-11e9-a5e8-000d3a38a36f,24,3.0,746.96,5,2,4,52,potential_loyalists
2bfa5bd4-edf3-11e9-9346-000d3a38a36f,206,6.0,1255.67,2,4,5,24,at_Risk
2bfab23a-a95d-11e9-a2fc-000d3a38a36f,333,3.0,363.46,1,2,2,12,hibernating
2bfd088c-22e3-11ea-8523-000d3a38a36f,90,2.0,398.45000000000005,3,1,2,31,about_to_sleep
2bfe39f6-b11d-11e9-9757-000d3a38a36f,109,2.0,562.4100000000001,3,1,3,31,about_to_sleep
2c08e2be-7fb3-11eb-976c-000d3a38a36f,55,3.0,708.9100000000001,4,2,4,42,potential_loyalists
2c0b3d24-aa68-11e9-a2fc-000d3a38a36f,6,9.0,1091.26,5,5,5,55,champions
2c163e82-970f-11eb-8c2a-000d3a38a36f,33,5.0,381.95,5,4,2,54,champions
2c22bbc4-5bee-11ea-bc81-000d3a38a36f,134,3.0,323.96,3,2,2,32,about_to_sleep
2c28231e-9f2b-11e9-9897-000d3a38a36f,237,51.0,4295.0199999999995,1,5,5,15,cant_loose
2c29d63e-a848-11e9-a2fc-000d3a38a36f,98,4.0,478.79999999999995,3,3,3,33,need_attention
2c2a29a4-a46a-11e9-a2fc-000d3a38a36f,346,3.0,210.96,1,2,1,12,hibernating
2c2dc286-d975-11e9-93bc-000d3a38a36f,288,4.0,571.95,1,3,3,13,at_Risk
2c3b3bfe-a32a-11e9-a2fc-000d3a38a36f,186,2.0,451.83000000000004,2,1,2,21,hibernating
2c41e072-9ec9-11e9-9897-000d3a38a36f,44,13.0,619.41,4,5,3,45,loyal_customers
2c439d6c-aaa5-11e9-a2fc-000d3a38a36f,336,3.0,449.88,1,2,2,12,hibernating
2c483868-734a-11ea-92d0-000d3a38a36f,32,4.0,865.8,5,3,4,53,potential_loyalists
2c4fc3ae-aebe-11e9-a2fc-000d3a38a36f,28,4.0,356.46000000000004,5,3,2,53,potential_loyalists
2c53cf72-a4bd-11e9-a2fc-000d3a38a36f,113,3.0,445.81,3,2,2,32,about_to_sleep
2c59b234-f882-11e9-b138-000d3a38a36f,22,4.0,473.71000000000004,5,3,3,53,potential_loyalists
2c5e69e8-ae6b-11e9-a2fc-000d3a38a36f,63,9.0,1512.39,4,5,5,45,loyal_customers
2c618486-7c36-11ea-80af-000d3a38a36f,36,3.0,585.77,4,2,3,42,potential_loyalists
2c636ed4-a0f6-11e9-a2fc-000d3a38a36f,91,2.0,361.45,3,1,2,31,about_to_sleep
2c64f282-45b4-11ea-a691-000d3a38a36f,20,7.0,1044.42,5,5,5,55,champions
2c666002-a255-11e9-a2fc-000d3a38a36f,150,7.0,845.6199999999999,2,5,4,25,cant_loose
2c675d02-e2da-11e9-ad00-000d3a38a36f,250,5.0,613.95,1,4,3,14,at_Risk
2c6b7052-244f-11ea-a30f-000d3a38a36f,26,2.0,189.98000000000002,5,1,1,51,new_customers
2c71b1e2-a790-11e9-a2fc-000d3a38a36f,318,7.0,607.42,1,5,3,15,cant_loose
2c7ab524-e42d-11e9-ad00-000d3a38a36f,50,3.0,293.84000000000003,4,2,1,42,potential_loyalists
2c7bd562-d88e-11e9-93bc-000d3a38a36f,56,3.0,415.46000000000004,4,2,2,42,potential_loyalists
2c7f6a78-2a92-11ea-b3a7-000d3a38a36f,8,6.0,1274.89,5,4,5,54,champions
2c8701bc-5b29-11ea-8421-000d3a38a36f,304,2.0,231.90999999999997,1,1,1,11,hibernating
2c87c5de-9dae-11eb-9c47-000d3a38a36f,8,6.0,914.94,5,4,4,54,champions
2c88c59e-5bd1-11ea-9253-000d3a38a36f,169,2.0,205.73,2,1,1,21,hibernating
2c8abdda-aa61-11e9-a2fc-000d3a38a36f,97,6.0,696.87,3,4,4,34,loyal_customers
2c8ee2a2-ff39-11e9-a5e8-000d3a38a36f,16,7.0,1499.52,5,5,5,55,champions
2c904410-526f-11ea-956d-000d3a38a36f,335,3.0,284.96,1,2,1,12,hibernating
2c921678-282b-11ea-a043-000d3a38a36f,173,3.0,483.53000000000003,2,2,3,22,hibernating
2c976fe0-a81c-11e9-a2fc-000d3a38a36f,6,2.0,539.88,5,1,3,51,new_customers
2c9d2c3c-62a7-11ea-9861-000d3a38a36f,326,2.0,285.48,1,1,1,11,hibernating
2ca14582-98cc-11ea-b97a-000d3a38a36f,56,2.0,567.4100000000001,4,1,3,41,promising
2ca4a3c2-160d-11ea-aa74-000d3a38a36f,162,3.0,362.45,2,2,2,22,hibernating
2ca4ffa4-f720-11e9-841e-000d3a38a36f,31,7.0,1726.6100000000001,5,5,5,55,champions
2ca7f904-4f89-11ea-99ba-000d3a38a36f,106,4.0,521.06,3,3,3,33,need_attention
2ca88a6a-aa69-11e9-a2fc-000d3a38a36f,24,2.0,317.15,5,1,2,51,new_customers
2caa8e06-2131-11eb-b361-000d3a38a36f,87,3.0,554.45,3,2,3,32,about_to_sleep
2cabb07e-1d7c-11ea-a490-000d3a38a36f,188,2.0,172.97,2,1,1,21,hibernating
2cabcae4-f137-11e9-9346-000d3a38a36f,356,3.0,208.72,1,2,1,12,hibernating
2cb0dee2-1c44-11eb-8d74-000d3a38a36f,201,4.0,1051.45,2,3,5,23,at_Risk
2cb4c6be-b053-11e9-9757-000d3a38a36f,256,3.0,1085.34,1,2,5,12,hibernating
2cba389a-5b3b-11ea-be8c-000d3a38a36f,119,4.0,484.61,3,3,3,33,need_attention
2cbea912-9ede-11e9-9897-000d3a38a36f,19,8.0,1116.6299999999999,5,5,5,55,champions
2cbfa184-ffd0-11e9-a5e8-000d3a38a36f,133,4.0,429.95000000000005,3,3,2,33,need_attention
2cc633e4-5bee-11ea-b2df-000d3a38a36f,78,3.0,195.76000000000002,4,2,1,42,potential_loyalists
2cc77386-8bae-11ea-8ec0-000d3a38a36f,67,2.0,394.83000000000004,4,1,2,41,promising
2cc8cce2-ac4b-11e9-a2fc-000d3a38a36f,105,2.0,209.98,3,1,1,31,about_to_sleep
2cd0ffe8-b0e2-11e9-9757-000d3a38a36f,135,8.0,1268.88,3,5,5,35,loyal_customers
2cd8ebd8-af55-11e9-a2fc-000d3a38a36f,138,9.0,702.71,3,5,4,35,loyal_customers
2cd90b86-22dc-11ea-8523-000d3a38a36f,238,5.0,859.5300000000001,1,4,4,14,at_Risk
2cdcdc86-3022-11ea-bb28-000d3a38a36f,322,4.0,346.95,1,3,2,13,at_Risk
2cded068-1fa0-11eb-b272-000d3a38a36f,130,3.0,729.97,3,2,4,32,about_to_sleep
2ce0f662-ae64-11e9-a2fc-000d3a38a36f,168,5.0,1186.3999999999999,2,4,5,24,at_Risk
2ce23392-d6cd-11e9-93bc-000d3a38a36f,12,6.0,694.92,5,4,4,54,champions
2ce62240-706f-11ea-8369-000d3a38a36f,11,4.0,481.86,5,3,3,53,potential_loyalists
2ce6c540-d675-11e9-93bc-000d3a38a36f,342,5.0,471.92999999999995,1,4,3,14,at_Risk
2cea511a-b1a9-11e9-89fa-000d3a38a36f,105,5.0,389.3,3,4,2,34,loyal_customers
2cea79fa-bbd6-11ea-9a91-000d3a38a36f,333,2.0,479.97,1,1,3,11,hibernating
2cf251fc-abdd-11e9-a2fc-000d3a38a36f,171,9.0,1241.1200000000001,2,5,5,25,cant_loose
2cf42632-62ec-11ea-a6dc-000d3a38a36f,132,3.0,717.53,3,2,4,32,about_to_sleep
2cf598cc-2ba2-11ea-853d-000d3a38a36f,249,3.0,617.91,1,2,3,12,hibernating
2cf6336c-5326-11ea-acd3-000d3a38a36f,66,3.0,476.35,4,2,3,42,potential_loyalists
2cfb9244-ae58-11e9-a2fc-000d3a38a36f,347,3.0,453.14,1,2,2,12,hibernating
2cfdf250-4408-11ea-8b43-000d3a38a36f,10,4.0,604.95,5,3,3,53,potential_loyalists
2cff2992-aedd-11e9-a2fc-000d3a38a36f,345,6.0,594.92,1,4,3,14,at_Risk
2cff7c62-d64c-11e9-93bc-000d3a38a36f,49,3.0,285.96999999999997,4,2,1,42,potential_loyalists
2cffdcee-ac7a-11e9-a2fc-000d3a38a36f,304,3.0,375.71,1,2,2,12,hibernating
2d01412c-d6e8-11e9-93bc-000d3a38a36f,104,3.0,430.37,3,2,2,32,about_to_sleep
2d07e768-2ad8-11ea-9d27-000d3a38a36f,206,13.0,3338.3100000000004,2,5,5,25,cant_loose
2d08b5fc-a6b8-11e9-a2fc-000d3a38a36f,120,2.0,220.35,3,1,1,31,about_to_sleep
2d0b4bf2-e081-11e9-957d-000d3a38a36f,241,2.0,329.96999999999997,1,1,2,11,hibernating
2d0e63ec-af20-11e9-a2fc-000d3a38a36f,334,3.0,259.87,1,2,1,12,hibernating
2d186396-11eb-11ea-916f-000d3a38a36f,75,5.0,437.68999999999994,4,4,2,44,loyal_customers
2d195762-9d85-11ea-9bf4-000d3a38a36f,328,8.0,443.90999999999997,1,5,2,15,cant_loose
2d1a8e52-b136-11e9-9757-000d3a38a36f,238,8.0,1506.79,1,5,5,15,cant_loose
2d1bac22-d88e-11e9-93bc-000d3a38a36f,10,2.0,372.42,5,1,2,51,new_customers
2d28ce00-9f2e-11e9-9897-000d3a38a36f,212,5.0,716.95,2,4,4,24,at_Risk
2d31201c-1c3a-11ea-a490-000d3a38a36f,64,6.0,561.83,4,4,3,44,loyal_customers
2d3239de-ac28-11e9-a2fc-000d3a38a36f,47,6.0,578.95,4,4,3,44,loyal_customers
2d328ed4-5b32-11ea-b87b-000d3a38a36f,29,2.0,417.96000000000004,5,1,2,51,new_customers
2d34d7e6-48a6-11ea-b6c0-000d3a38a36f,53,9.0,1496.31,4,5,5,45,loyal_customers
2d39285e-9ac2-11eb-9c47-000d3a38a36f,14,2.0,192.12,5,1,1,51,new_customers
2d4a0f5a-5be1-11ea-8f60-000d3a38a36f,72,3.0,860.33,4,2,4,42,potential_loyalists
2d4a5520-ae9c-11e9-a2fc-000d3a38a36f,142,3.0,787.78,3,2,4,32,about_to_sleep
2d4f6ff0-122f-11ea-a001-000d3a38a36f,43,2.0,128.48,4,1,1,41,promising
2d51a722-b00d-11e9-9757-000d3a38a36f,8,7.0,1301.08,5,5,5,55,champions
2d53039c-b0c1-11e9-9757-000d3a38a36f,366,3.0,610.93,1,2,3,12,hibernating
2d5c7718-bb99-11ea-aed7-000d3a38a36f,12,2.0,431.96000000000004,5,1,2,51,new_customers
2d5cc7f4-a5ce-11e9-a2fc-000d3a38a36f,11,5.0,536.94,5,4,3,54,champions
2d5ff0b0-a15e-11e9-a2fc-000d3a38a36f,21,2.0,286.99,5,1,1,51,new_customers
2d602ffe-98dd-11ea-b97a-000d3a38a36f,118,2.0,414.94,3,1,2,31,about_to_sleep
2d604734-3dbe-11ea-9e19-000d3a38a36f,121,7.0,762.97,3,5,4,35,loyal_customers
2d60d5ca-740c-11eb-b789-000d3a38a36f,14,4.0,829.99,5,3,4,53,potential_loyalists
2d629908-9f30-11e9-9897-000d3a38a36f,311,14.0,2421.83,1,5,5,15,cant_loose
2d69ba16-5bf6-11ea-9124-000d3a38a36f,20,4.0,642.19,5,3,3,53,potential_loyalists
2d7102e0-d699-11e9-93bc-000d3a38a36f,298,3.0,734.97,1,2,4,12,hibernating
2d71b918-542c-11ea-b1db-000d3a38a36f,91,7.0,1769.22,3,5,5,35,loyal_customers
2d733dd2-a32a-11e9-a2fc-000d3a38a36f,253,3.0,352.96000000000004,1,2,2,12,hibernating
2d75b1fa-2bb2-11ea-853d-000d3a38a36f,55,3.0,309.96,4,2,2,42,potential_loyalists
2d76a8a0-a2e9-11e9-a2fc-000d3a38a36f,60,7.0,1174.16,4,5,5,45,loyal_customers
2d7e6662-ab09-11e9-a2fc-000d3a38a36f,102,9.0,754.9,3,5,4,35,loyal_customers
2d832dfa-11f7-11ea-916f-000d3a38a36f,186,5.0,723.66,2,4,4,24,at_Risk
2d84f5c8-4f4a-11ea-99ba-000d3a38a36f,330,6.0,1163.34,1,4,5,14,at_Risk
2d8d62f4-2c0d-11ea-91ab-000d3a38a36f,15,2.0,229.64000000000001,5,1,1,51,new_customers
2d94d3ee-2be1-11ea-91ab-000d3a38a36f,2,5.0,425.04999999999995,5,4,2,54,champions
2d971f16-5b46-11ea-9ba3-000d3a38a36f,133,2.0,140.48,3,1,1,31,about_to_sleep
2d9ba50c-d628-11e9-93bc-000d3a38a36f,352,3.0,249.96,1,2,1,12,hibernating
2d9ff4b2-4659-11ea-b6c0-000d3a38a36f,22,4.0,354.14,5,3,2,53,potential_loyalists
2da159e4-b002-11e9-9757-000d3a38a36f,64,4.0,648.6800000000001,4,3,3,43,potential_loyalists
2da2acca-b018-11e9-9757-000d3a38a36f,254,4.0,760.75,1,3,4,13,at_Risk
2da98f66-b150-11e9-9757-000d3a38a36f,15,33.0,6518.7300000000005,5,5,5,55,champions
2daa0a8e-b14c-11ea-b736-000d3a38a36f,198,4.0,482.95,2,3,3,23,at_Risk
2db262e2-1e99-11ea-aa32-000d3a38a36f,153,7.0,1208.52,2,5,5,25,cant_loose
2db3bad8-a573-11e9-a2fc-000d3a38a36f,20,17.0,1895.96,5,5,5,55,champions
2db6aae4-a1cd-11e9-a2fc-000d3a38a36f,188,2.0,329.96999999999997,2,1,2,21,hibernating
2db9812c-a125-11e9-a2fc-000d3a38a36f,268,2.0,299.98,1,1,1,11,hibernating
2dbb6ef2-7206-11eb-aa44-000d3a38a36f,42,2.0,227.48,4,1,1,41,promising
2dbbff78-9a04-11ea-a274-000d3a38a36f,9,8.0,1878.45,5,5,5,55,champions
2dbdb91e-849f-11ea-80af-000d3a38a36f,80,2.0,224.96999999999997,4,1,1,41,promising
2dc1dd6c-aced-11e9-a2fc-000d3a38a36f,125,3.0,694.89,3,2,4,32,about_to_sleep
2dc83050-aedb-11e9-a2fc-000d3a38a36f,40,2.0,81.51,4,1,1,41,promising
2dccadba-a963-11e9-a2fc-000d3a38a36f,64,10.0,2254.1,4,5,5,45,loyal_customers
2dcdd11a-16e4-11ea-b4ec-000d3a38a36f,89,3.0,417.45,3,2,2,32,about_to_sleep
2dda6a10-1202-11ea-916f-000d3a38a36f,10,3.0,519.96,5,2,3,52,potential_loyalists
2ddc3dd2-b018-11e9-9757-000d3a38a36f,102,6.0,1388.76,3,4,5,34,loyal_customers
2de50aae-af03-11e9-a2fc-000d3a38a36f,65,2.0,120.88,4,1,1,41,promising
2de57ca2-5659-11ea-b9b9-000d3a38a36f,332,2.0,375.47,1,1,2,11,hibernating
2de94144-2093-11ea-bb1d-000d3a38a36f,257,2.0,134.98,1,1,1,11,hibernating
2decba1c-b131-11e9-9757-000d3a38a36f,158,13.0,4417.5599999999995,2,5,5,25,cant_loose
2decfb82-1f4d-11ea-87bf-000d3a38a36f,84,3.0,265.95,3,2,1,32,about_to_sleep
2df51fc2-2148-11ea-9618-000d3a38a36f,120,3.0,490.85,3,2,3,32,about_to_sleep
2dfbedf8-53c4-11ea-abe0-000d3a38a36f,186,3.0,844.39,2,2,4,22,hibernating
2dfd23f2-aa88-11e9-a2fc-000d3a38a36f,142,6.0,676.85,3,4,4,34,loyal_customers
2dffd11e-6c71-11ea-9ddf-000d3a38a36f,41,3.0,677.78,4,2,4,42,potential_loyalists
2e00f870-12e2-11ea-a001-000d3a38a36f,2,4.0,1074.78,5,3,5,53,potential_loyalists
2e022f46-4060-11ea-aa6b-000d3a38a36f,265,3.0,411.95,1,2,2,12,hibernating
2e03824a-b12e-11e9-9757-000d3a38a36f,10,3.0,563.42,5,2,3,52,potential_loyalists
2e055e3e-420c-11ea-96d9-000d3a38a36f,239,3.0,315.96,1,2,2,12,hibernating
2e074d94-a562-11e9-a2fc-000d3a38a36f,362,4.0,375.94,1,3,2,13,at_Risk
2e08203e-df7d-11e9-957d-000d3a38a36f,342,3.0,499.39000000000004,1,2,3,12,hibernating
2e0a8b22-399a-11ea-85d6-000d3a38a36f,112,2.0,339.98,3,1,2,31,about_to_sleep
2e0c5fe4-ac26-11e9-a2fc-000d3a38a36f,234,6.0,732.98,1,4,4,14,at_Risk
2e112ef0-2b9e-11ea-853d-000d3a38a36f,33,2.0,172.97,5,1,1,51,new_customers
2e145178-a806-11e9-a2fc-000d3a38a36f,97,6.0,788.9699999999999,3,4,4,34,loyal_customers
2e146d5c-2736-11ea-aaaa-000d3a38a36f,11,3.0,1024.5700000000002,5,2,5,52,potential_loyalists
2e14b63a-a889-11e9-a2fc-000d3a38a36f,154,25.0,4214.030000000001,2,5,5,25,cant_loose
2e14d93a-1a44-11ea-941b-000d3a38a36f,358,4.0,497.96000000000004,1,3,3,13,at_Risk
2e16689e-a3c1-11e9-a2fc-000d3a38a36f,141,4.0,547.96,3,3,3,33,need_attention
2e173f0a-4dab-11ea-9655-000d3a38a36f,30,3.0,448.46000000000004,5,2,2,52,potential_loyalists
2e1f8532-b10e-11e9-9757-000d3a38a36f,257,2.0,155.47,1,1,1,11,hibernating
2e1fd1fa-aad2-11e9-a2fc-000d3a38a36f,351,5.0,391.19,1,4,2,14,at_Risk
2e22d7a8-a3d7-11e9-a2fc-000d3a38a36f,186,10.0,1615.56,2,5,5,25,cant_loose
2e27c8b6-acbb-11e9-a2fc-000d3a38a36f,271,9.0,1742.54,1,5,5,15,cant_loose
2e292f90-1d0d-11ea-a490-000d3a38a36f,131,2.0,225.62,3,1,1,31,about_to_sleep
2e2c6264-a887-11e9-a2fc-000d3a38a36f,247,18.0,2711.0699999999997,1,5,5,15,cant_loose
2e3166b0-61eb-11ea-8dd8-000d3a38a36f,120,3.0,543.6899999999999,3,2,3,32,about_to_sleep
2e31ac44-02f2-11eb-9c30-000d3a38a36f,39,5.0,337.04,4,4,2,44,loyal_customers
2e39cc6c-b1ea-11e9-89fa-000d3a38a36f,238,2.0,107.98,1,1,1,11,hibernating
2e3a0822-9ea7-11e9-9897-000d3a38a36f,162,5.0,649.95,2,4,3,24,at_Risk
2e3be6d6-adea-11e9-a2fc-000d3a38a36f,12,7.0,887.12,5,5,4,55,champions
2e3c607e-2d43-11ea-827e-000d3a38a36f,12,3.0,491.44,5,2,3,52,potential_loyalists
2e3d4fe0-9e4e-11e9-9897-000d3a38a36f,364,6.0,1041.36,1,4,5,14,at_Risk
2e3e8c66-aab0-11e9-a2fc-000d3a38a36f,53,2.0,152.97,4,1,1,41,promising
2e407372-5bcd-11ea-8076-000d3a38a36f,44,5.0,546.4200000000001,4,4,3,44,loyal_customers
2e44b822-2b8c-11ea-853d-000d3a38a36f,343,3.0,191.96,1,2,1,12,hibernating
2e47872a-53da-11ea-94d4-000d3a38a36f,20,4.0,838.04,5,3,4,53,potential_loyalists
